game_id,season,game_date,home_team,away_team,actual_total,home_score,away_score,pred_lower,pred_mean,pred_upper,pred_std,pred_error,abs_pred_error,simulated_line_drift,simulated_live_line,z_score,abs_z_score,is_alert,confidence,bet_direction,theoretical_win_prob,random_outcome,bet_wins,pnl
22400070,2024-25,2024-10-23,UTA,,250,124,126,204.08864,227.04314,242.68901,15.078271,22.956863403320312,22.956863403320312,35.64310987569881,262.6862464723785,2.3638724946193608,2.3638724946193608,True,MEDIUM,UNDER,0.62,0.7385390394759076,False,-110
22400107,2024-25,2024-10-28,TOR,,252,125,127,210.99255,239.94695,252.45682,16.196978,12.053054809570312,12.053054809570312,47.766416392297906,287.7133615827276,2.9490944253087252,2.9490944253087252,True,HIGH,UNDER,0.68,0.48301411284395046,True,100
22400119,2024-25,2024-10-30,IND,,267,135,132,210.75671,238.2923,267.38348,22.119833,28.70770263671875,28.70770263671875,-49.09055360548768,189.20174375779357,-2.219300372747535,2.219300372747535,True,MEDIUM,OVER,0.62,0.40956092726250926,True,100
22400127,2024-25,2024-10-30,LAC,,211,105,106,208.5545,210.91139,240.93718,12.649483,0.0886077880859375,0.0886077880859375,37.76198218920468,248.67337440111874,2.98525900260341,2.98525900260341,True,HIGH,UNDER,0.68,0.9222233181548601,False,-110
22400131,2024-25,2024-10-31,LAC,,244,119,125,206.85855,234.48013,244.23985,14.602072,9.519866943359375,9.519866943359375,30.02979671549499,264.5099297721356,2.0565435648295414,2.0565435648295414,True,MEDIUM,UNDER,0.62,0.5049328040894001,True,100
22400150,2024-25,2024-11-02,LAC,,197,92,105,197.06242,214.88014,240.93213,17.136604,-17.880142211914062,17.880142211914062,41.58568019682909,256.4658224087432,2.4267164863455224,2.4267164863455224,True,MEDIUM,UNDER,0.62,0.3831644685591258,True,100
22400143,2024-25,2024-11-02,TOR,,259,131,128,217.47418,244.2517,259.23492,16.31279,14.748306274414062,14.748306274414062,34.06832820748772,278.32002193307363,2.088442772869925,2.088442772869925,True,MEDIUM,UNDER,0.62,0.509113385187522,True,100
22400160,2024-25,2024-11-04,CHI,,261,126,135,211.32272,239.21693,260.54636,19.227982,21.783065795898438,21.783065795898438,-50.68010894208745,188.5368252620141,-2.6357477390168778,2.6357477390168778,True,HIGH,OVER,0.68,0.9460756180688313,False,-110
22400179,2024-25,2024-11-06,LAC,,208,110,98,202.41045,207.75291,242.66335,15.723789,0.2470855712890625,0.2470855712890625,41.20879813971398,248.9617125684249,2.620793091029975,2.620793091029975,True,HIGH,UNDER,0.68,0.6619015764719286,True,100
22400191,2024-25,2024-11-08,MEM,,232,128,104,216.00015,232.32649,248.14758,12.5575905,-0.3264923095703125,0.3264923095703125,-28.215516120437318,204.110976189133,-2.246889333984605,2.246889333984605,True,MEDIUM,OVER,0.62,0.44447997797779104,True,100
22400204,2024-25,2024-11-10,ORL,,215,121,94,206.9331,226.28409,250.8342,17.148865,-11.284088134765625,11.284088134765625,-37.82295400176722,188.4611341329984,-2.205566057099069,2.205566057099069,True,MEDIUM,OVER,0.62,0.9639160120731884,False,-110
22400264,2024-25,2024-11-23,UTA,,227,121,106,205.3247,227.51442,249.20424,17.140442,-0.5144195556640625,0.5144195556640625,34.49120465061647,262.0056242062805,2.012270445700765,2.012270445700765,True,MEDIUM,UNDER,0.62,0.4932474930259858,True,100
22400277,2024-25,2024-11-25,CHA,,179,84,95,185.5743,207.82466,237.53438,20.296907,-28.824661254882812,28.824661254882812,-42.62404361569725,165.20061763918557,-2.100026507651624,2.100026507651624,True,MEDIUM,OVER,0.62,0.0892221680572386,True,100
22400043,2024-25,2024-11-29,BKN,,223,100,123,200.65703,220.48024,238.14772,14.644802,2.5197601318359375,2.5197601318359375,-37.044906721466376,183.4353331466977,-2.529560077694303,2.529560077694303,True,HIGH,OVER,0.68,0.17571524583682585,True,100
22400342,2024-25,2024-12-07,NOP,,228,109,119,203.95425,228.01413,241.10172,14.510727,-0.014129638671875,0.014129638671875,39.077876107846876,267.09200574651874,2.6930336639804966,2.6930336639804966,True,HIGH,UNDER,0.68,0.38353451243397696,True,100
22401228,2024-25,2024-12-15,GSW,,276,133,143,208.2948,231.38176,268.9034,23.67524,44.61824035644531,44.61824035644531,52.530153564507636,283.91191320806234,2.218780233448134,2.218780233448134,True,MEDIUM,UNDER,0.62,0.12508890983640353,True,100
22400377,2024-25,2024-12-21,ORL,,235,121,114,193.22618,215.88737,237.47104,17.283148,19.112625122070312,19.112625122070312,-36.07039644990692,179.81697842802276,-2.0870270186020687,2.0870270186020687,True,MEDIUM,OVER,0.62,0.7890406042020471,False,-110
22400395,2024-25,2024-12-23,ATL,,221,117,104,207.01483,224.70467,245.96573,15.215195,-3.7046661376953125,3.7046661376953125,-34.05512400346928,190.64954213422604,-2.238231233324972,2.238231233324972,True,MEDIUM,OVER,0.62,0.16682970495026284,True,100
22400393,2024-25,2024-12-23,ORL,,212,108,104,193.49608,213.55034,242.40671,19.105715,-1.5503387451171875,1.5503387451171875,-40.51749228826473,173.03284645685247,-2.120700152635066,2.120700152635066,True,MEDIUM,OVER,0.62,0.046684819899273755,True,100
22400401,2024-25,2024-12-23,DAL,,240,132,108,206.81985,237.1161,244.73643,14.811165,2.8838958740234375,2.8838958740234375,-40.693747168143744,196.42235695783282,-2.7475048427252347,2.7475048427252347,True,HIGH,OVER,0.68,0.8296438053529284,False,-110
22400397,2024-25,2024-12-23,NYK,,264,139,125,212.77557,235.14375,256.54694,17.098188,28.856246948242188,28.856246948242188,-36.42882707104049,198.71492598071734,-2.1305664798072006,2.1305664798072006,True,MEDIUM,OVER,0.62,0.44959890600773733,True,100
22400406,2024-25,2024-12-25,DAL,,204,99,105,203.99403,213.59424,242.31532,14.969254,-9.59423828125,9.59423828125,58.772847686106836,272.36708596735684,3.9262377064363267,3.9262377064363267,True,HIGH,UNDER,0.68,0.8106038482601611,False,-110
22400409,2024-25,2024-12-25,PHX,,210,110,100,210.10132,227.66513,252.27724,16.474968,-17.665130615234375,17.665130615234375,-34.33569389605582,193.32943671917855,-2.0841129394985884,2.0841129394985884,True,MEDIUM,OVER,0.62,0.7355207057935812,False,-110
22400460,2024-25,2025-01-01,HOU,,209,110,99,206.39381,217.96024,243.94675,14.669115,-8.960235595703125,8.960235595703125,-43.877317736774614,174.0829178589285,-2.9911359709007233,2.9911359709007233,True,HIGH,OVER,0.68,0.17884106850779935,True,100
22400494,2024-25,2025-01-06,PHI,,208,99,109,206.32881,222.24168,239.42738,12.92913,-14.241683959960938,14.241683959960938,31.180880293116456,253.42256425307738,2.411676675578421,2.411676675578421,True,MEDIUM,UNDER,0.62,0.8123173327141189,False,-110
22400525,2024-25,2025-01-10,IND,,204,108,96,204.46893,226.09647,250.15312,17.845387,-22.096466064453125,22.096466064453125,-50.5409112909421,175.55555477351103,-2.832155598110569,2.832155598110569,True,HIGH,OVER,0.68,0.5298756255182061,True,100
22400544,2024-25,2025-01-12,ORL,,203,104,99,197.14922,202.38498,235.49863,14.980239,0.615020751953125,0.615020751953125,-37.275738251586546,165.10924099646033,-2.4883273534129895,2.4883273534129895,True,MEDIUM,OVER,0.62,0.9359941790017777,False,-110
22400555,2024-25,2025-01-14,PHI,,220,102,118,202.3362,219.9089,240.97871,15.094733,0.091094970703125,0.091094970703125,-30.9433167541431,188.96558827515378,-2.049941278577478,2.049941278577478,True,MEDIUM,OVER,0.62,0.8407850719391146,False,-110
22400658,2024-25,2025-01-27,UTA,,235,110,125,205.17287,235.01753,247.57504,16.56335,-0.0175323486328125,0.0175323486328125,-35.23401373405474,199.78351861457807,-2.1272274203514954,2.1272274203514954,True,MEDIUM,OVER,0.62,0.10699126117462332,True,100
22400673,2024-25,2025-01-29,GSW,,225,116,109,208.97372,225.0169,245.05898,14.095801,-0.01690673828125,0.01690673828125,-40.97632847639054,184.04057826189072,-2.9069882193216414,2.9069882193216414,True,HIGH,OVER,0.68,0.25349375325719037,True,100
22400709,2024-25,2025-02-03,POR,,240,121,119,204.1765,231.51776,246.10585,16.378653,8.48223876953125,8.48223876953125,37.37038272237707,268.88814395284584,2.2816518365388427,2.2816518365388427,True,MEDIUM,UNDER,0.62,0.41052278435142786,True,100
22400749,2024-25,2025-02-08,PHX,,227,105,122,215.63902,226.81621,251.88481,14.158511,0.1837921142578125,0.1837921142578125,-28.682423383118255,198.13378450262394,-2.025807873111377,2.025807873111377,True,MEDIUM,OVER,0.62,0.8487675852813142,False,-110
22400759,2024-25,2025-02-10,MIA,,188,85,103,194.68309,217.2889,241.3335,18.222815,-29.288894653320312,29.288894653320312,52.2703769665708,269.5592716198911,2.8684030556667683,2.8684030556667683,True,HIGH,UNDER,0.68,0.9920921870288201,False,-110
22400788,2024-25,2025-02-20,IND,,240,127,113,218.60942,241.50952,255.26122,14.317107,-1.509521484375,1.509521484375,-30.8159059450256,210.6936155393494,-2.1523835446091804,2.1523835446091804,True,MEDIUM,OVER,0.62,0.624943770407832,False,-110
22400802,2024-25,2025-02-21,SAS,,235,110,125,209.76247,234.44887,252.57672,16.72432,0.5511322021484375,0.5511322021484375,-41.60690672228991,192.84196107556164,-2.4878086565350794,2.4878086565350794,True,MEDIUM,OVER,0.62,0.5298090570700541,True,100
22400826,2024-25,2025-02-24,OKC,,259,128,131,206.26976,233.47646,259.38016,20.74625,25.523544311523438,25.523544311523438,43.277653919764866,276.75410960824144,2.0860470495371137,2.0860470495371137,True,MEDIUM,UNDER,0.62,0.9217266694516614,False,-110
22400835,2024-25,2025-02-25,LAL,,206,107,99,208.07939,228.48459,246.58714,15.04209,-22.484588623046875,22.484588623046875,34.898262309280184,263.3828509323271,2.3200407220172594,2.3200407220172594,True,MEDIUM,UNDER,0.62,0.21972275011039688,True,100
22400874,2024-25,2025-03-02,LAL,,210,108,102,203.27472,220.77356,243.70181,15.791834,-10.7735595703125,10.7735595703125,-33.61661518850424,187.15694438180827,-2.128734094414812,2.128734094414812,True,MEDIUM,OVER,0.62,0.8418087090288189,False,-110
22400897,2024-25,2025-03-05,MIL,,244,137,107,211.20993,227.47177,246.88231,13.934524,16.528228759765625,16.528228759765625,30.169024834195962,257.64079607443034,2.1650560678066024,2.1650560678066024,True,MEDIUM,UNDER,0.62,0.4509865026483437,True,100
22400910,2024-25,2025-03-07,SAC,,236,127,109,211.97618,238.16498,253.01729,16.031683,-2.16497802734375,2.16497802734375,36.41516219667978,274.5801402240235,2.271449745422796,2.271449745422796,True,MEDIUM,UNDER,0.62,0.9486540809029906,False,-110
22400917,2024-25,2025-03-08,MIL,,220,109,111,204.39235,219.99704,238.15842,13.189871,0.002960205078125,0.002960205078125,-33.39999878483758,186.5970410100843,-2.5322460852196853,2.5322460852196853,True,HIGH,OVER,0.68,0.570664578980789,True,100
22400923,2024-25,2025-03-09,NOP,,211,104,107,210.99464,229.13087,249.59631,15.078777,-18.130874633789062,18.130874633789062,30.86417924012917,259.9950538739182,2.046862195719558,2.046862195719558,True,MEDIUM,UNDER,0.62,0.6858762750864646,False,-110
22400951,2024-25,2025-03-12,SAS,,242,126,116,213.37566,231.71124,257.82462,17.362875,10.28875732421875,10.28875732421875,39.45599996210455,271.1672426378858,2.2724347204468818,2.2724347204468818,True,MEDIUM,UNDER,0.62,0.4407549434413178,True,100
22400964,2024-25,2025-03-14,SAS,,279,134,145,206.87251,228.56413,264.01538,22.321434,50.43586730957031,50.43586730957031,-65.38949565177907,163.17463703865062,-2.9294486900022685,2.9294486900022685,True,HIGH,OVER,0.68,0.17170998897368817,True,100
22400966,2024-25,2025-03-14,UTA,,244,118,126,209.9686,235.74901,252.391,16.571255,8.250991821289062,8.250991821289062,34.020322372041974,269.7693305507529,2.052972024501663,2.052972024501663,True,MEDIUM,UNDER,0.62,0.5298338889620703,True,100
22400984,2024-25,2025-03-17,NYK,,211,116,95,203.67625,210.78525,242.86621,15.308578,0.214752197265625,0.214752197265625,-32.23445947583947,178.55078832689492,-2.1056469418403245,2.1056469418403245,True,MEDIUM,OVER,0.62,0.7035283401815304,False,-110
22400992,2024-25,2025-03-17,SAC,,254,132,122,216.1789,239.01474,254.13124,14.825136,14.985260009765625,14.985260009765625,-38.59186183446324,200.42287815577114,-2.6031370878272986,2.6031370878272986,True,HIGH,OVER,0.68,0.022202812987850318,True,100
22401030,2024-25,2025-03-23,UTA,,211,91,120,212.33482,235.73787,253.43773,16.055822,-24.737869262695312,24.737869262695312,-35.59284951653976,200.14501974615555,-2.2168188393540644,2.2168188393540644,True,MEDIUM,OVER,0.62,0.9958023677799186,False,-110
22401035,2024-25,2025-03-23,HOU,,227,111,116,214.34076,229.33891,247.8218,13.078529,-2.3389129638671875,2.3389129638671875,-32.60831562090766,196.73059734295953,-2.493270820330078,2.493270820330078,True,MEDIUM,OVER,0.62,0.14926801266924727,True,100
22401042,2024-25,2025-03-24,DEN,,248,119,129,216.3019,247.61214,263.68817,18.510265,0.3878631591796875,0.3878631591796875,38.27749503906099,285.8896318798813,2.067906338163552,2.067906338163552,True,MEDIUM,UNDER,0.62,0.39499027054903246,True,100
22401051,2024-25,2025-03-25,POR,,233,111,122,209.12198,233.57666,249.38135,15.726316,-0.57666015625,0.57666015625,32.959898143373934,266.53655829962395,2.095843501809159,2.095843501809159,True,MEDIUM,UNDER,0.62,0.5771997464225614,True,100
22401066,2024-25,2025-03-27,SAC,,235,128,107,206.6621,231.43536,252.7099,17.987425,3.56463623046875,3.56463623046875,45.176434729315,276.61179849884627,2.5115565515844236,2.5115565515844236,True,HIGH,UNDER,0.68,0.3133676944572782,True,100
22401080,2024-25,2025-03-29,SAS,,232,111,121,209.24753,231.52594,249.40982,15.6883955,0.47406005859375,0.47406005859375,-34.35635782213885,197.1695821192674,-2.1899217049785533,2.1899217049785533,True,MEDIUM,OVER,0.62,0.35954314452000347,True,100
22401096,2024-25,2025-03-31,LAL,,202,104,98,201.91417,224.65977,245.9325,17.194658,-22.659774780273438,22.659774780273438,36.534718196758206,261.19449297703164,2.1247714030169615,2.1247714030169615,True,MEDIUM,UNDER,0.62,0.3329502469623733,True,100
22401109,2024-25,2025-04-02,DAL,,238,120,118,216.7702,238.37363,255.27443,15.040714,-0.373626708984375,0.373626708984375,34.64837223769219,273.02199894667655,2.3036387521047894,2.3036387521047894,True,MEDIUM,UNDER,0.62,0.2518147020091317,True,100
22401114,2024-25,2025-04-03,MIA,,218,108,110,211.2826,222.8392,249.53915,14.94397,-4.839202880859375,4.839202880859375,30.63232990456651,253.4715327854259,2.049812095785926,2.049812095785926,True,MEDIUM,UNDER,0.62,0.6571188390612733,False,-110
22401161,2024-25,2025-04-10,MIL,,247,136,111,207.28343,228.32225,248.83965,16.232897,18.677749633789062,18.677749633789062,-33.869576513878535,194.4526738523324,-2.0864776583710847,2.0864776583710847,True,MEDIUM,OVER,0.62,0.6962214361212724,False,-110
22401167,2024-25,2025-04-10,DET,,221,115,106,206.27638,221.57268,251.18489,17.542387,-0.5726776123046875,0.5726776123046875,38.81307576179466,260.38575337409935,2.212531039397242,2.212531039397242,True,MEDIUM,UNDER,0.62,0.4412296690917168,True,100
22401195,2024-25,2025-04-13,MIN,,221,116,105,207.95464,223.03728,247.57863,15.478123,-2.0372772216796875,2.0372772216796875,38.46607449094716,261.50335171262685,2.4851899166788916,2.4851899166788916,True,MEDIUM,UNDER,0.62,0.8300326836280747,False,-110
