team,season,name,team.1,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,season_type
VAN,20242025,VAN,VAN,Team Level,all,82,0.49,0.49,0.49,300021.0,2346.42,230.65,155.85,565.59,79.53,1289.15,949.25,219.16,231.29,219.79,2096.0,1174.0,1325.0,4595.0,233.0,235.0,37.0,431.0,7.0,1101.0,1263.0,1863.0,3037.0,293.0,661.0,2208.0,2213.0,356.0,1097.0,2482.0,503.0,285.0,66.89,62.99,100.76,91.0,67.0,75.0,4609.01,3270.0,3281.36,525.0,34.6,55.39,55.39,209.87,210.43,204.57,2470.21,237.81,163.87,600.85,83.78,1345.88,985.87,227.37,238.5,228.04,2196.0,1223.0,1306.0,4725.0,251.0,244.0,38.0,454.0,3.0,1144.0,1323.0,1945.0,3168.0,291.0,663.0,2311.0,1682.0,346.0,1235.0,2553.0,596.0,270.0,69.43,75.23,93.16,103.0,72.0,76.0,4728.24,3419.0,3422.86,558.0,36.27,53.62,53.96,220.06,220.52,215.08,regular
VAN,20242025,VAN,VAN,Team Level,5on5,82,0.49,0.49,0.49,244749.0,1821.36,147.88,115.06,459.13,61.21,1003.65,749.06,141.53,148.53,142.16,1622.0,914.0,1099.0,3635.0,152.0,171.0,25.0,359.0,5.0,848.0,1001.0,1470.0,2384.0,273.0,621.0,1726.0,2065.0,317.0,962.0,1994.0,375.0,167.0,53.21,47.63,47.03,75.0,48.0,29.0,3649.01,2536.0,2547.36,479.0,23.72,37.38,37.26,134.35,134.91,132.52,1935.1,154.34,120.72,494.18,65.38,1060.66,792.72,148.37,155.03,149.04,1693.0,995.0,1083.0,3771.0,162.0,181.0,26.0,373.0,2.0,916.0,1054.0,1531.0,2526.0,266.0,615.0,1800.0,1590.0,300.0,1053.0,2103.0,433.0,152.0,55.32,55.5,43.52,88.0,49.0,25.0,3774.23,2688.0,2691.86,485.0,24.99,37.86,38.2,141.14,141.58,139.01,regular
VAN,20242025,VAN,VAN,Team Level,4on5,82,0.09,0.14,0.16,22594.0,61.03,4.19,2.63,9.16,1.94,19.59,45.5,4.15,4.19,4.15,62.0,21.0,12.0,95.0,4.0,3.0,0.0,2.0,1.0,19.0,54.0,58.0,79.0,7.0,14.0,176.0,84.0,18.0,33.0,68.0,13.0,2.0,1.91,1.83,0.46,1.0,2.0,1.0,95.0,83.0,83.0,23.0,0.6,0.21,0.21,4.58,4.58,4.54,327.89,44.03,29.83,69.97,11.44,188.5,100.23,41.21,44.03,41.21,301.0,143.0,145.0,589.0,35.0,44.0,7.0,63.0,0.0,157.0,145.0,266.0,409.0,10.0,20.0,223.0,17.0,21.0,96.0,281.0,105.0,58.0,8.1,12.87,23.05,5.0,9.0,21.0,589.0,444.0,444.0,16.0,7.65,10.18,10.18,41.5,41.5,39.76,regular
VAN,20242025,VAN,VAN,Team Level,5on4,82,0.89,0.86,0.84,21376.0,303.05,41.98,27.79,67.84,10.77,182.27,96.35,39.85,41.98,39.85,274.0,153.0,145.0,572.0,47.0,41.0,7.0,54.0,0.0,158.0,127.0,227.0,380.0,10.0,20.0,181.0,28.0,13.0,65.0,303.0,68.0,56.0,7.29,8.0,26.7,9.0,12.0,26.0,572.0,427.0,427.0,8.0,7.28,10.63,10.63,38.62,38.62,37.2,56.81,5.06,3.15,8.51,1.96,19.62,40.7,5.02,5.06,5.02,62.0,17.0,11.0,90.0,6.0,4.0,0.0,5.0,0.0,8.0,56.0,56.0,73.0,6.0,12.0,188.0,46.0,11.0,47.0,58.0,14.0,7.0,1.72,1.69,1.65,1.0,4.0,1.0,90.0,79.0,79.0,39.0,0.71,0.35,0.35,5.42,5.42,5.4,regular
CAR,20242025,CAR,CAR,Team Level,other,82,0.53,0.52,0.54,10823.0,150.22,37.56,9.86,26.4,5.04,82.08,50.06,33.73,37.56,33.73,140.0,71.0,72.0,283.0,35.0,12.0,3.0,20.0,2.0,77.0,65.0,105.0,176.0,6.0,15.0,120.0,23.0,18.0,38.0,101.0,55.0,55.0,4.31,6.38,26.86,2.0,6.0,27.0,283.0,211.0,211.0,19.0,2.93,4.05,4.05,36.44,36.44,33.96,129.01,33.05,9.62,23.62,4.64,70.54,36.53,31.46,33.05,31.46,115.0,63.0,81.0,259.0,26.0,13.0,1.0,16.0,1.0,71.0,51.0,89.0,152.0,7.0,17.0,119.0,18.0,9.0,28.0,87.0,37.0,54.0,3.44,4.6,25.0,4.0,0.0,22.0,259.0,178.0,178.0,12.0,2.89,3.52,3.52,32.41,32.41,31.13,regular
CAR,20242025,CAR,CAR,Team Level,all,82,0.55,0.59,0.58,297020.0,3006.91,293.06,197.35,740.64,101.27,1623.81,1169.88,277.54,294.71,279.14,2599.0,1527.0,1634.0,5760.0,266.0,317.0,29.0,545.0,11.0,1417.0,1570.0,2333.0,3860.0,273.0,590.0,2574.0,1415.0,452.0,1329.0,2998.0,814.0,314.0,85.43,101.22,106.41,89.0,103.0,74.0,5806.33,4126.0,4155.22,563.0,43.73,59.31,59.44,277.35,278.89,269.54,2245.65,236.84,154.37,531.91,75.85,1189.28,858.76,225.36,236.82,225.34,2045.0,1002.0,1035.0,4082.0,230.0,258.0,28.0,384.0,9.0,900.0,1266.0,1815.0,2817.0,270.0,586.0,2309.0,1915.0,408.0,1349.0,2123.0,632.0,292.0,61.48,77.66,97.7,82.0,76.0,72.0,4069.92,3047.0,3045.03,653.0,34.56,55.89,55.89,215.52,215.64,210.48,regular
CAR,20242025,CAR,CAR,Team Level,5on5,82,0.56,0.59,0.58,239758.0,2385.52,201.45,149.53,617.26,81.04,1283.16,946.54,193.89,203.09,195.48,2019.0,1260.0,1388.0,4667.0,176.0,263.0,22.0,444.0,8.0,1107.0,1281.0,1843.0,3103.0,234.0,498.0,2031.0,1327.0,386.0,1163.0,2453.0,632.0,194.0,68.88,78.94,53.63,75.0,74.0,27.0,4713.33,3279.0,3308.22,500.0,31.12,47.2,47.33,185.24,186.77,183.34,1760.52,161.18,114.96,432.49,59.29,928.85,692.24,154.33,161.16,154.31,1604.0,785.0,835.0,3224.0,167.0,189.0,22.0,310.0,8.0,684.0,1031.0,1437.0,2222.0,243.0,526.0,1769.0,1787.0,360.0,1199.0,1720.0,485.0,184.0,49.73,60.09,51.36,71.0,64.0,32.0,3211.92,2389.0,2387.03,601.0,23.94,41.35,41.35,143.76,143.89,141.44,regular
CAR,20242025,CAR,CAR,Team Level,4on5,82,0.17,0.17,0.19,23063.0,73.9,7.49,3.66,10.75,2.28,22.84,48.99,7.33,7.49,7.33,75.0,21.0,10.0,106.0,10.0,5.0,0.0,4.0,0.0,21.0,56.0,65.0,86.0,12.0,32.0,178.0,45.0,24.0,44.0,62.0,25.0,9.0,1.81,3.45,2.23,3.0,7.0,0.0,106.0,96.0,96.0,33.0,0.84,1.01,1.01,7.31,7.31,7.28,297.1,36.23,26.94,67.03,10.14,171.55,90.12,33.39,36.23,33.39,263.0,139.0,102.0,504.0,32.0,51.0,3.0,53.0,0.0,136.0,130.0,231.0,370.0,9.0,18.0,228.0,44.0,18.0,80.0,264.0,93.0,45.0,6.96,10.86,18.41,6.0,10.0,16.0,504.0,402.0,402.0,8.0,7.09,9.41,9.41,33.9,33.9,32.5,regular
CAR,20242025,CAR,CAR,Team Level,5on4,82,0.88,0.88,0.87,23376.0,397.26,46.57,34.29,86.22,12.91,235.73,124.28,42.59,46.57,42.59,365.0,175.0,164.0,704.0,45.0,37.0,4.0,77.0,1.0,212.0,168.0,320.0,495.0,21.0,45.0,245.0,20.0,24.0,84.0,382.0,102.0,56.0,10.43,12.45,23.69,9.0,16.0,20.0,704.0,540.0,540.0,11.0,8.84,7.05,7.05,48.37,48.37,44.97,59.02,6.4,2.84,8.76,1.79,18.34,39.87,6.18,6.4,6.18,63.0,15.0,17.0,95.0,5.0,5.0,2.0,5.0,0.0,9.0,54.0,58.0,73.0,11.0,25.0,193.0,66.0,21.0,42.0,52.0,17.0,9.0,1.36,2.11,2.93,1.0,2.0,2.0,95.0,78.0,78.0,32.0,0.66,1.61,1.61,5.45,5.45,5.41,regular
WPG,20242025,WPG,WPG,Team Level,other,82,0.48,0.49,0.52,9678.0,133.95,29.83,9.12,24.44,4.53,75.43,45.73,28.63,29.83,28.63,128.0,62.0,60.0,250.0,46.0,8.0,3.0,17.0,1.0,62.0,56.0,82.0,144.0,2.0,4.0,114.0,30.0,10.0,25.0,112.0,38.0,40.0,4.15,4.7,20.99,10.0,9.0,27.0,250.0,190.0,190.0,18.0,2.71,2.5,1.83,30.65,30.65,29.62,128.6,31.94,9.13,23.06,4.28,67.57,42.02,29.64,31.94,29.64,116.0,62.0,79.0,257.0,29.0,17.0,2.0,17.0,1.0,66.0,48.0,87.0,149.0,3.0,6.0,105.0,31.0,12.0,22.0,96.0,32.0,50.0,3.77,4.02,24.14,3.0,3.0,23.0,257.0,178.0,178.0,9.0,2.63,4.99,4.99,29.57,29.57,27.94,regular
WPG,20242025,WPG,WPG,Team Level,all,82,0.53,0.5,0.51,297595.0,2562.68,257.74,171.27,623.01,86.52,1389.55,1010.97,245.9,260.74,248.78,2316.0,1224.0,1250.0,4790.0,275.0,271.0,39.0,518.0,6.0,1097.0,1373.0,2041.0,3265.0,227.0,503.0,2206.0,1700.0,415.0,1147.0,2559.0,680.0,301.0,70.24,83.67,103.84,91.0,90.0,94.0,4867.29,3540.0,3589.7,549.0,37.93,57.44,57.51,238.11,240.82,234.75,2494.24,230.89,166.12,622.11,85.37,1366.18,991.33,220.4,229.91,219.41,2229.0,1233.0,1378.0,4840.0,190.0,253.0,23.0,499.0,6.0,1197.0,1317.0,2039.0,3272.0,249.0,537.0,2266.0,2007.0,396.0,1209.0,2642.0,570.0,250.0,72.79,71.42,86.67,73.0,51.0,66.0,4775.98,3462.0,3431.32,570.0,36.7,48.63,48.63,218.96,217.88,212.46,regular
WPG,20242025,WPG,WPG,Team Level,5on5,82,0.53,0.5,0.51,249415.0,2085.52,176.84,132.59,530.86,70.58,1128.21,847.9,169.62,179.84,172.49,1860.0,1027.0,1072.0,3959.0,170.0,222.0,28.0,448.0,5.0,889.0,1153.0,1690.0,2717.0,211.0,471.0,1773.0,1618.0,364.0,1031.0,2164.0,534.0,189.0,58.25,65.43,53.16,72.0,67.0,31.0,4036.29,2887.0,2936.7,498.0,27.58,44.74,44.8,159.61,162.33,159.19,2013.85,157.44,127.76,523.53,69.11,1109.51,819.68,151.74,156.45,150.74,1794.0,1013.0,1133.0,3940.0,119.0,192.0,20.0,434.0,5.0,973.0,1084.0,1675.0,2688.0,221.0,481.0,1809.0,1898.0,352.0,1096.0,2211.0,453.0,143.0,61.08,56.86,39.49,61.0,35.0,23.0,3875.98,2807.0,2776.32,530.0,26.43,36.89,36.89,146.99,145.89,143.46,regular
WPG,20242025,WPG,WPG,Team Level,4on5,82,0.1,0.1,0.12,19300.0,41.54,3.95,2.14,5.94,1.37,13.4,28.21,3.88,3.95,3.88,41.0,14.0,7.0,62.0,1.0,1.0,0.0,3.0,0.0,11.0,39.0,40.0,54.0,6.0,12.0,148.0,39.0,24.0,33.0,36.0,14.0,5.0,0.86,1.85,1.25,0.0,1.0,0.0,62.0,55.0,55.0,26.0,0.49,0.15,0.15,4.29,4.29,4.24,297.27,37.13,26.64,66.81,10.19,171.84,91.39,34.8,37.13,34.8,259.0,145.0,155.0,559.0,38.0,39.0,0.0,43.0,0.0,149.0,135.0,221.0,366.0,15.0,30.0,196.0,22.0,11.0,56.0,279.0,73.0,52.0,6.45,8.94,21.75,7.0,12.0,19.0,559.0,404.0,404.0,2.0,7.03,5.96,5.96,38.21,38.21,36.97,regular
WPG,20242025,WPG,WPG,Team Level,5on4,82,0.91,0.86,0.85,19202.0,301.67,47.11,27.43,61.77,10.04,172.52,89.14,43.77,47.11,43.77,287.0,121.0,111.0,519.0,58.0,40.0,8.0,50.0,0.0,135.0,125.0,229.0,350.0,8.0,16.0,171.0,13.0,17.0,58.0,247.0,94.0,67.0,6.98,11.68,28.45,9.0,13.0,36.0,519.0,408.0,408.0,7.0,7.16,10.06,10.72,43.55,43.55,41.71,54.52,4.39,2.59,8.71,1.8,17.27,38.24,4.22,4.39,4.22,60.0,13.0,11.0,84.0,4.0,5.0,1.0,5.0,0.0,9.0,50.0,56.0,69.0,10.0,20.0,156.0,56.0,21.0,35.0,56.0,12.0,5.0,1.49,1.6,1.3,2.0,1.0,1.0,84.0,73.0,73.0,29.0,0.6,0.78,0.78,4.21,4.21,4.08,regular
NSH,20242025,NSH,NSH,Team Level,other,82,0.58,0.6,0.59,12490.0,197.1,52.29,13.9,33.96,6.87,106.31,60.67,45.55,52.29,45.55,174.0,100.0,117.0,391.0,32.0,27.0,3.0,41.0,4.0,86.0,84.0,142.0,242.0,10.0,23.0,157.0,28.0,16.0,37.0,115.0,78.0,81.0,4.94,9.67,37.68,4.0,8.0,20.0,391.0,274.0,274.0,20.0,4.25,9.89,10.27,46.26,46.26,42.36,138.24,37.39,9.17,23.95,4.63,69.66,48.19,35.27,37.39,35.27,125.0,68.0,64.0,257.0,43.0,8.0,1.0,20.0,2.0,58.0,62.0,82.0,150.0,9.0,21.0,136.0,35.0,15.0,46.0,86.0,50.0,57.0,3.41,6.14,27.84,6.0,6.0,31.0,257.0,193.0,193.0,21.0,2.72,2.14,1.48,38.63,38.63,36.73,regular
NSH,20242025,NSH,NSH,Team Level,all,82,0.51,0.52,0.51,297303.0,2587.49,264.11,175.89,615.31,87.2,1413.75,1006.75,248.79,263.44,248.16,2403.0,1160.0,1441.0,5004.0,212.0,267.0,25.0,541.0,9.0,1117.0,1417.0,2191.0,3351.0,302.0,728.0,2403.0,1933.0,392.0,1252.0,2572.0,698.0,293.0,73.62,86.91,103.58,66.0,83.0,63.0,4962.73,3563.0,3544.74,557.0,39.39,58.32,58.32,245.18,244.62,236.34,2498.31,256.3,169.68,597.08,82.89,1338.2,975.87,243.79,257.77,245.26,2344.0,1076.0,1254.0,4674.0,274.0,236.0,20.0,457.0,4.0,1029.0,1420.0,2070.0,3146.0,290.0,713.0,2284.0,1723.0,438.0,1304.0,2453.0,686.0,281.0,74.09,83.67,98.54,116.0,81.0,77.0,4716.93,3420.0,3446.93,614.0,37.79,48.64,48.64,245.45,247.01,239.68,regular
NSH,20242025,NSH,NSH,Team Level,5on5,82,0.5,0.51,0.5,240809.0,1984.42,166.91,129.88,497.97,67.05,1082.48,793.71,161.1,166.25,160.47,1833.0,905.0,1152.0,3890.0,130.0,192.0,18.0,428.0,4.0,846.0,1138.0,1703.0,2608.0,257.0,629.0,1853.0,1825.0,336.0,1110.0,2065.0,518.0,155.0,58.76,64.93,43.23,54.0,56.0,20.0,3848.74,2738.0,2719.74,503.0,26.94,37.88,37.55,156.3,155.74,153.23,2004.58,169.15,129.81,501.65,66.98,1079.66,803.76,162.76,170.62,164.24,1876.0,875.0,1047.0,3798.0,190.0,196.0,16.0,372.0,1.0,820.0,1172.0,1686.0,2561.0,256.0,634.0,1784.0,1616.0,387.0,1141.0,2073.0,519.0,159.0,61.73,63.58,43.84,105.0,60.0,25.0,3840.93,2751.0,2777.93,547.0,26.99,36.79,37.46,158.69,160.25,157.42,regular
NSH,20242025,NSH,NSH,Team Level,4on5,82,0.1,0.14,0.16,23253.0,58.43,4.84,2.51,8.51,1.7,18.34,42.09,4.72,4.84,4.72,60.0,18.0,7.0,85.0,1.0,3.0,0.0,9.0,1.0,8.0,56.0,59.0,77.0,13.0,29.0,199.0,57.0,27.0,36.0,61.0,10.0,7.0,1.76,1.32,1.76,1.0,0.0,0.0,85.0,78.0,78.0,28.0,0.58,0.71,0.71,4.72,4.72,4.61,305.22,45.46,28.05,63.67,9.68,171.91,89.24,41.49,45.46,41.49,284.0,124.0,131.0,539.0,37.0,32.0,3.0,63.0,1.0,140.0,135.0,247.0,371.0,17.0,37.0,189.0,24.0,24.0,79.0,247.0,98.0,63.0,7.49,11.61,26.36,5.0,11.0,21.0,539.0,408.0,408.0,16.0,7.48,9.7,9.7,43.25,43.25,40.66,regular
NSH,20242025,NSH,NSH,Team Level,5on4,82,0.9,0.89,0.87,20751.0,347.55,40.06,29.59,74.87,11.57,206.62,110.29,37.41,40.06,37.41,336.0,137.0,165.0,638.0,49.0,45.0,4.0,63.0,0.0,177.0,139.0,287.0,424.0,22.0,47.0,194.0,23.0,13.0,69.0,331.0,92.0,50.0,8.16,10.99,20.92,7.0,19.0,23.0,638.0,473.0,473.0,6.0,7.63,9.85,9.79,37.9,37.9,36.14,50.27,4.29,2.66,7.8,1.62,16.97,34.66,4.27,4.29,4.27,59.0,9.0,12.0,80.0,4.0,0.0,0.0,2.0,0.0,11.0,51.0,55.0,64.0,8.0,21.0,175.0,48.0,12.0,38.0,47.0,19.0,2.0,1.44,2.35,0.5,0.0,4.0,0.0,80.0,68.0,68.0,30.0,0.61,0.0,0.0,4.89,4.89,4.87,regular
STL,20242025,STL,STL,Team Level,other,82,0.5,0.52,0.49,10845.0,128.19,28.68,9.11,23.54,4.25,68.54,42.94,26.58,28.68,26.58,122.0,56.0,93.0,271.0,33.0,15.0,8.0,14.0,3.0,60.0,53.0,89.0,145.0,2.0,4.0,146.0,30.0,14.0,32.0,93.0,42.0,43.0,3.91,5.27,19.5,9.0,7.0,17.0,271.0,178.0,178.0,12.0,2.62,5.37,5.37,25.87,25.87,24.54,134.1,28.27,9.23,22.42,4.39,73.83,46.87,25.52,28.27,25.52,119.0,66.0,61.0,246.0,32.0,10.0,3.0,17.0,1.0,60.0,65.0,87.0,153.0,4.0,8.0,106.0,32.0,19.0,28.0,89.0,56.0,40.0,3.68,6.53,18.06,6.0,11.0,15.0,246.0,185.0,185.0,9.0,2.65,4.39,4.39,26.52,26.52,25.33,regular
STL,20242025,STL,STL,Team Level,all,82,0.49,0.49,0.49,298883.0,2314.46,222.26,153.26,557.15,76.01,1259.23,908.22,213.8,223.62,215.09,2186.0,992.0,1323.0,4501.0,250.0,204.0,36.0,458.0,6.0,937.0,1323.0,1936.0,2928.0,248.0,573.0,2329.0,2003.0,367.0,1293.0,2370.0,560.0,248.0,68.9,69.56,83.8,100.0,77.0,73.0,4522.12,3178.0,3188.42,593.0,33.79,44.72,44.72,211.2,212.38,207.92,2429.08,231.25,160.45,589.87,81.97,1323.63,963.84,218.36,231.77,218.85,2236.0,1115.0,1392.0,4743.0,231.0,239.0,24.0,517.0,3.0,1049.0,1312.0,2005.0,3120.0,250.0,582.0,2188.0,1699.0,400.0,1209.0,2490.0,599.0,262.0,69.39,73.28,88.57,81.0,84.0,66.0,4731.04,3351.0,3359.15,557.0,35.47,49.29,49.29,217.43,217.96,211.92,regular
STL,20242025,STL,STL,Team Level,5on5,82,0.5,0.48,0.49,251379.0,1870.68,156.09,118.36,468.45,61.13,1014.63,749.41,151.57,157.45,152.86,1775.0,794.0,1100.0,3669.0,175.0,155.0,23.0,388.0,1.0,745.0,1105.0,1600.0,2394.0,235.0,544.0,1843.0,1915.0,328.0,1184.0,1963.0,446.0,160.0,56.16,55.94,43.98,85.0,60.0,30.0,3690.12,2569.0,2579.42,555.0,24.46,32.98,33.23,147.26,148.44,146.6,1955.26,158.88,123.16,496.98,66.03,1062.56,791.38,153.22,159.41,153.7,1790.0,909.0,1202.0,3901.0,147.0,189.0,16.0,442.0,2.0,837.0,1082.0,1643.0,2552.0,232.0,541.0,1770.0,1600.0,345.0,1111.0,2079.0,454.0,166.0,57.01,56.1,45.77,63.0,61.0,23.0,3889.04,2699.0,2707.15,528.0,25.59,36.52,36.53,147.94,148.47,146.08,regular
STL,20242025,STL,STL,Team Level,4on5,82,0.07,0.11,0.13,18290.0,43.06,2.87,1.91,6.12,1.29,13.69,32.13,2.84,2.87,2.84,48.0,10.0,6.0,64.0,3.0,0.0,0.0,3.0,0.0,6.0,46.0,45.0,55.0,2.0,4.0,167.0,30.0,14.0,27.0,49.0,8.0,1.0,1.68,0.89,0.3,2.0,1.0,0.0,64.0,58.0,58.0,21.0,0.44,0.0,0.0,3.3,3.3,3.27,290.86,40.67,25.69,62.6,9.95,171.08,90.0,36.28,40.67,36.28,274.0,126.0,119.0,519.0,47.0,38.0,5.0,54.0,0.0,142.0,119.0,227.0,353.0,9.0,18.0,156.0,13.0,20.0,45.0,266.0,82.0,52.0,7.18,9.69,23.8,9.0,11.0,27.0,519.0,400.0,400.0,5.0,6.69,7.98,7.98,39.38,39.38,36.97,regular
STL,20242025,STL,STL,Team Level,5on4,82,0.91,0.87,0.85,18369.0,272.53,34.63,23.87,59.05,9.34,162.37,83.75,32.8,34.63,32.8,241.0,132.0,124.0,497.0,39.0,34.0,5.0,53.0,2.0,126.0,119.0,202.0,334.0,9.0,21.0,173.0,28.0,11.0,50.0,265.0,64.0,44.0,7.14,7.47,20.01,4.0,9.0,26.0,497.0,373.0,373.0,5.0,6.28,6.38,6.13,34.77,34.77,33.5,48.87,3.43,2.36,7.87,1.6,16.16,35.57,3.35,3.43,3.35,53.0,14.0,10.0,77.0,5.0,2.0,0.0,4.0,0.0,10.0,46.0,48.0,62.0,5.0,15.0,156.0,54.0,16.0,25.0,56.0,7.0,4.0,1.52,0.97,0.94,3.0,1.0,1.0,77.0,67.0,67.0,15.0,0.55,0.4,0.4,3.58,3.58,3.54,regular
ANA,20242025,ANA,ANA,Team Level,other,82,0.43,0.44,0.44,11675.0,157.69,35.85,10.74,28.82,5.53,82.56,52.51,32.66,35.85,32.66,147.0,69.0,80.0,296.0,34.0,19.0,3.0,22.0,0.0,75.0,66.0,113.0,182.0,7.0,14.0,135.0,30.0,11.0,33.0,108.0,54.0,54.0,4.29,6.65,24.9,10.0,7.0,17.0,296.0,216.0,216.0,17.0,3.1,5.48,5.48,33.47,33.47,31.14,201.84,46.74,13.89,36.19,6.86,107.22,67.08,41.2,46.74,41.2,194.0,84.0,101.0,379.0,38.0,16.0,4.0,41.0,1.0,86.0,96.0,156.0,240.0,7.0,14.0,156.0,34.0,15.0,32.0,145.0,61.0,72.0,6.3,7.3,33.14,4.0,11.0,23.0,379.0,278.0,278.0,14.0,4.22,7.48,7.48,43.49,43.49,39.29,regular
ANA,20242025,ANA,ANA,Team Level,all,82,0.45,0.46,0.46,299356.0,2508.99,241.34,163.58,615.17,85.04,1354.26,992.67,228.34,240.12,227.22,2270.0,1183.0,1302.0,4755.0,217.0,283.0,31.0,513.0,8.0,1064.0,1368.0,2053.0,3236.0,310.0,657.0,2087.0,1876.0,349.0,1171.0,2569.0,614.0,270.0,75.36,75.46,90.51,89.0,74.0,54.0,4711.01,3453.0,3432.41,556.0,36.14,59.92,59.92,217.5,216.54,210.01,2931.27,296.71,198.68,699.52,98.33,1598.89,1147.85,280.82,298.38,282.45,2649.0,1391.0,1509.0,5549.0,261.0,279.0,39.0,654.0,6.0,1275.0,1565.0,2388.0,3779.0,284.0,607.0,2588.0,1448.0,358.0,1108.0,2962.0,743.0,335.0,88.24,92.51,115.95,78.0,96.0,87.0,5608.25,4040.0,4071.7,497.0,44.34,60.19,60.25,280.81,282.23,272.05,regular
ANA,20242025,ANA,ANA,Team Level,5on5,82,0.45,0.46,0.46,242858.0,1967.5,160.38,121.86,504.28,66.47,1057.91,800.17,153.64,159.16,152.51,1774.0,938.0,1063.0,3775.0,157.0,220.0,25.0,425.0,6.0,800.0,1104.0,1617.0,2555.0,278.0,590.0,1611.0,1774.0,298.0,1045.0,2114.0,435.0,163.0,60.31,53.84,46.24,73.0,59.0,25.0,3731.01,2712.0,2691.41,501.0,25.26,44.84,45.04,140.54,139.58,137.0,2309.94,195.44,148.78,579.29,77.75,1263.2,930.54,188.82,197.1,190.44,2065.0,1130.0,1251.0,4446.0,164.0,218.0,24.0,529.0,4.0,1009.0,1271.0,1901.0,3031.0,257.0,550.0,1983.0,1362.0,306.0,980.0,2427.0,577.0,191.0,71.53,72.53,51.37,62.0,69.0,33.0,4505.25,3195.0,3226.7,455.0,30.78,41.5,41.91,184.3,185.72,182.71,regular
ANA,20242025,ANA,ANA,Team Level,4on5,82,0.12,0.12,0.13,22389.0,54.97,6.6,2.76,8.78,1.99,16.67,36.2,5.7,6.6,5.7,59.0,14.0,15.0,88.0,3.0,9.0,1.0,1.0,0.0,9.0,51.0,56.0,70.0,10.0,20.0,172.0,65.0,24.0,31.0,47.0,16.0,10.0,1.59,2.22,2.78,1.0,1.0,1.0,88.0,73.0,73.0,25.0,0.63,2.49,2.49,4.74,4.74,4.6,363.96,48.8,33.19,75.89,11.74,211.54,112.83,45.12,48.8,45.12,335.0,159.0,150.0,644.0,54.0,45.0,11.0,78.0,1.0,167.0,149.0,281.0,440.0,6.0,10.0,228.0,14.0,11.0,63.0,342.0,87.0,65.0,8.86,10.34,29.6,10.0,14.0,30.0,644.0,494.0,494.0,2.0,8.7,11.22,10.86,46.64,46.64,43.73,regular
